order_id,order_date,month_num,month_name,quarter,region,store_id,customer_id,category,sub_category,sku,quantity,unit_price,unit_cost,discount_pct,revenue,cogs,profit,payment_method,sales_channel
ORD-111682,2023-09-12,9,September,Q3,Central,STR-CE-05,CUST-36045,Electronics,Mobile,SKU-MOB-003,13,29595.75,26612.52,0,384744.75,345962.76,38781.99,UPI,Online
ORD-111683,2023-09-18,9,September,Q3,Central,STR-CE-08,CUST-93628,Sports,Cricket,SKU-CRI-002,10,7515.89,5232.32,10,67643.01,52323.2,15319.81,EMI,Online
ORD-111684,2023-10-18,10,October,Q4,South,STR-SO-10,CUST-36065,Sports,Football,SKU-FOT-001,17,3864.57,2601.65,10,59127.92,44228.05,14899.87,Debit Card,In-Store
ORD-111685,2023-09-25,9,September,Q3,South,STR-SO-07,CUST-72488,Electronics,Headphones,SKU-HDP-002,15,18838.72,12457.27,15,240193.68,186859.05,53334.63,Cash,Online
ORD-111686,2023-10-30,10,October,Q4,Central,STR-CE-01,CUST-38130,Groceries,Snacks,SKU-SNK-003,5,200.11,129.67,0,1000.55,648.35,352.2,Debit Card,Online
ORD-111687,2023-06-05,6,June,Q2,North,STR-NO-10,CUST-52792,Electronics,Laptop,SKU-LAP-002,13,60022.45,54455.06,10,702262.67,707915.78,-5653.11,EMI,App
ORD-111688,2023-03-19,3,March,Q1,East,STR-EA-07,CUST-77495,Electronics,Headphones,SKU-HDP-002,12,43481.16,20317.68,0,521773.92,243812.16,277961.76,Debit Card,In-Store
ORD-111689,2023-11-09,11,November,Q4,North,STR-NO-08,CUST-51145,Electronics,Tablet,SKU-TAB-001,4,16599.34,7516.45,0,66397.36,30065.8,36331.56,EMI,App
ORD-111690,2023-11-10,11,November,Q4,South,STR-SO-06,CUST-95452,Groceries,Snacks,SKU-SNK-001,11,120.29,60.7,0,1323.19,667.7,655.49,Cash,Online
ORD-111691,2023-11-17,11,November,Q4,South,STR-SO-05,CUST-15632,Electronics,Laptop,SKU-LAP-002,20,69384.41,66754.06,10,1248919.38,1335081.2,-86161.82,Debit Card,In-Store
ORD-111692,2023-11-29,11,November,Q4,North,STR-NO-05,CUST-18663,Clothing,Women Wear,SKU-WMW-001,7,934.11,617.85,0,6538.77,4324.95,2213.82,Debit Card,Online
ORD-111693,2023-10-09,10,October,Q4,Central,STR-CE-03,CUST-98297,Furniture,Wardrobe,SKU-WRD-001,4,41513.78,21918.83,15,141146.85,87675.32,53471.53,EMI,In-Store
ORD-111694,2023-01-01,1,January,Q1,North,STR-NO-08,CUST-37886,Clothing,Men Wear,SKU-MNW-002,2,4677.16,2819.63,15,7951.17,5639.26,2311.91,UPI,Online
ORD-111695,2023-12-28,12,December,Q4,North,STR-NO-04,CUST-57203,Sports,Badminton,SKU-BAD-001,15,376.06,176.01,0,5640.9,2640.15,3000.75,UPI,In-Store
ORD-111696,2023-10-25,10,October,Q4,North,STR-NO-03,CUST-66746,Furniture,Wardrobe,SKU-WRD-001,9,34620.73,19563.91,10,280427.91,176075.19,104352.72,Debit Card,App
ORD-111697,2023-06-15,6,June,Q2,West,STR-WE-04,CUST-46155,Clothing,Women Wear,SKU-WMW-002,17,4920.14,3406.51,0,83642.38,57910.67,25731.71,Credit Card,Online
ORD-111698,2023-07-12,7,July,Q3,Central,STR-CE-01,CUST-89832,Electronics,Headphones,SKU-HDP-001,8,24853.36,16222.65,0,198826.88,129781.2,69045.68,Debit Card,In-Store
ORD-111699,2023-01-09,1,January,Q1,South,STR-SO-10,CUST-68442,Sports,Swimming,SKU-SWM-001,5,3076.06,2088.18,5,14611.28,10440.9,4170.38,Credit Card,Online
ORD-111700,2023-03-31,3,March,Q1,North,STR-NO-08,CUST-70104,Sports,Cricket,SKU-CRI-001,18,1206.81,637.98,0,21722.58,11483.64,10238.94,Cash,Online
ORD-111701,2023-03-12,3,March,Q1,Central,STR-CE-04,CUST-14209,Beauty,Makeup,SKU-MKP-002,1,2049.47,1224.4,0,2049.47,1224.4,825.07,Debit Card,Online
ORD-111702,2023-01-29,1,January,Q1,North,STR-NO-03,CUST-20757,Beauty,Perfume,SKU-PRF-001,8,2556.36,1681.81,10,18405.79,13454.48,4951.31,Debit Card,In-Store
ORD-111703,2023-02-04,2,February,Q1,West,STR-WE-02,CUST-79315,Furniture,Wardrobe,SKU-WRD-001,7,25144.75,16468.87,0,176013.25,115282.09,60731.16,Debit Card,Online
ORD-111704,2023-08-01,8,August,Q3,West,STR-WE-01,CUST-73559,Groceries,Dairy,SKU-DAI-002,11,383.41,295.93,5,4006.63,3255.23,751.4,EMI,In-Store
ORD-111705,2023-01-16,1,January,Q1,East,STR-EA-04,CUST-27268,Beauty,Personal Care,SKU-PRC-001,8,1231.42,742.8,10,8866.22,5942.4,2923.82,Debit Card,Online
ORD-111706,2023-12-22,12,December,Q4,South,STR-SO-05,CUST-84808,Electronics,Tablet,SKU-TAB-002,16,17390.81,9097.71,0,278252.96,145563.36,132689.6,UPI,In-Store
ORD-111707,2023-06-24,6,June,Q2,East,STR-EA-01,CUST-71077,Sports,Fitness,SKU-FIT-002,3,5165.21,3528.52,0,15495.63,10585.56,4910.07,EMI,In-Store
ORD-111708,2023-10-26,10,October,Q4,Central,STR-CE-09,CUST-63105,Clothing,Men Wear,SKU-MNW-002,4,1256.38,721.43,15,4271.69,2885.72,1385.97,UPI,In-Store
ORD-111709,2023-09-18,9,September,Q3,West,STR-WE-02,CUST-54501,Beauty,Haircare,SKU-HRC-001,6,1935.77,1494.4,0,11614.62,8966.4,2648.22,EMI,App
ORD-111710,2023-07-01,7,July,Q3,South,STR-SO-02,CUST-57728,Furniture,Bed,SKU-BED-001,3,39105.42,28693.24,0,117316.26,86079.72,31236.54,Cash,In-Store
ORD-111711,2023-08-17,8,August,Q3,South,STR-SO-09,CUST-56997,Clothing,Kids Wear,SKU-KDW-002,5,1264.45,870.76,10,5690.03,4353.8,1336.23,Debit Card,In-Store
ORD-111712,2023-03-15,3,March,Q1,West,STR-WE-02,CUST-15549,Beauty,Skincare,SKU-SKN-002,3,2931.93,1834.23,0,8795.79,5502.69,3293.1,UPI,Online
ORD-111713,2023-01-26,1,January,Q1,West,STR-WE-06,CUST-10577,Groceries,Snacks,SKU-SNK-003,16,320.37,194.79,0,5125.92,3116.64,2009.28,Debit Card,In-Store
ORD-111714,2023-08-20,8,August,Q3,North,STR-NO-01,CUST-41547,Furniture,Sofa,SKU-SOF-002,11,27928.01,21786.18,5,291847.7,239647.98,52199.72,Credit Card,In-Store
ORD-111715,2023-06-20,6,June,Q2,West,STR-WE-08,CUST-51584,Groceries,Snacks,SKU-SNK-001,7,190.58,95.52,0,1334.06,668.64,665.42,Credit Card,Online
ORD-111716,2023-11-02,11,November,Q4,North,STR-NO-07,CUST-27726,Furniture,Sofa,SKU-SOF-001,3,26836.25,14413.44,0,80508.75,43240.32,37268.43,EMI,Online
ORD-111717,2023-05-08,5,May,Q2,West,STR-WE-01,CUST-67263,Sports,Cricket,SKU-CRI-001,8,1793.52,1087.93,0,14348.16,8703.44,5644.72,UPI,Online
ORD-111718,2023-01-12,1,January,Q1,North,STR-NO-03,CUST-59386,Furniture,Sofa,SKU-SOF-002,8,16968.55,7882.15,0,135748.4,63057.2,72691.2,Debit Card,In-Store
ORD-111719,2023-12-23,12,December,Q4,East,STR-EA-08,CUST-18413,Groceries,Snacks,SKU-SNK-003,6,90.65,50.29,15,462.32,301.74,160.58,UPI,App
ORD-111720,2023-01-30,1,January,Q1,Central,STR-CE-06,CUST-27128,Groceries,Snacks,SKU-SNK-001,17,492.19,227.75,0,8367.23,3871.75,4495.48,Debit Card,Online
ORD-111721,2023-10-16,10,October,Q4,West,STR-WE-04,CUST-51979,Furniture,Table,SKU-TBL-001,16,43287.89,27037.61,5,657975.93,432601.76,225374.17,UPI,Online
ORD-111722,2023-03-03,3,March,Q1,South,STR-SO-10,CUST-51626,Sports,Badminton,SKU-BAD-002,1,663.05,319.92,15,563.59,319.92,243.67,UPI,In-Store
ORD-111723,2023-03-14,3,March,Q1,East,STR-EA-07,CUST-89644,Groceries,Fresh Produce,SKU-FRP-001,3,250.27,137.75,0,750.81,413.25,337.56,Cash,In-Store
ORD-111724,2023-05-26,5,May,Q2,North,STR-NO-10,CUST-80218,Electronics,Laptop,SKU-LAP-002,1,54418.67,48989.09,0,54418.67,48989.09,5429.58,Debit Card,Online
ORD-111725,2023-04-28,4,April,Q2,West,STR-WE-01,CUST-24040,Groceries,Staples,SKU-STP-001,15,40.87,29.38,0,613.05,440.7,172.35,Debit Card,In-Store
ORD-111726,2023-03-11,3,March,Q1,South,STR-SO-02,CUST-89475,Clothing,Men Wear,SKU-MNW-003,5,4020.72,2109.26,0,20103.6,10546.3,9557.3,Credit Card,Online
ORD-111727,2023-12-31,12,December,Q4,Central,STR-CE-04,CUST-88824,Beauty,Haircare,SKU-HRC-002,17,2857.09,1496.49,0,48570.53,25440.33,23130.2,UPI,Online
ORD-111728,2023-08-07,8,August,Q3,North,STR-NO-05,CUST-50364,Groceries,Dairy,SKU-DAI-002,20,71.06,56.79,5,1350.14,1135.8,214.34,UPI,In-Store
ORD-111729,2023-04-25,4,April,Q2,North,STR-NO-07,CUST-32534,Clothing,Kids Wear,SKU-KDW-001,17,2927.08,2063.31,0,49760.36,35076.27,14684.09,Debit Card,App
ORD-111730,2023-02-08,2,February,Q1,North,STR-NO-02,CUST-24995,Clothing,Women Wear,SKU-WMW-002,18,1882.08,925.58,15,28795.82,16660.44,12135.38,EMI,In-Store
ORD-111731,2023-01-13,1,January,Q1,North,STR-NO-05,CUST-55685,Clothing,Accessories,SKU-ACC-002,15,1175.91,802.68,0,17638.65,12040.2,5598.45,Credit Card,Online
ORD-111732,2023-12-01,12,December,Q4,West,STR-WE-09,CUST-52747,Groceries,Beverages,SKU-BEV-002,1,295.25,164.66,0,295.25,164.66,130.59,UPI,In-Store
ORD-111733,2023-05-25,5,May,Q2,North,STR-NO-01,CUST-49879,Sports,Cricket,SKU-CRI-002,5,2845.0,1416.92,0,14225.0,7084.6,7140.4,Debit Card,Online
ORD-111734,2023-11-18,11,November,Q4,Central,STR-CE-05,CUST-28089,Beauty,Skincare,SKU-SKN-001,10,771.22,472.7,5,7326.59,4727.0,2599.59,Cash,In-Store
ORD-111735,2023-07-15,7,July,Q3,East,STR-EA-05,CUST-51805,Groceries,Beverages,SKU-BEV-003,16,289.35,210.29,20,3703.68,3364.64,339.04,UPI,Online
ORD-111736,2023-08-13,8,August,Q3,West,STR-WE-10,CUST-34690,Groceries,Dairy,SKU-DAI-002,10,265.55,197.6,10,2389.95,1976.0,413.95,Credit Card,App
ORD-111737,2023-06-18,6,June,Q2,West,STR-WE-06,CUST-74999,Clothing,Women Wear,SKU-WMW-003,8,4214.38,2494.17,20,26972.03,19953.36,7018.67,UPI,In-Store
ORD-111738,2023-08-21,8,August,Q3,South,STR-SO-09,CUST-83560,Clothing,Men Wear,SKU-MNW-003,6,2561.47,1852.86,10,13831.94,11117.16,2714.78,EMI,Online
ORD-111739,2023-10-20,10,October,Q4,Central,STR-CE-09,CUST-72401,Sports,Cricket,SKU-CRI-001,15,1027.92,698.61,0,15418.8,10479.15,4939.65,Cash,In-Store
ORD-111740,2023-11-24,11,November,Q4,East,STR-EA-05,CUST-85777,Groceries,Fresh Produce,SKU-FRP-001,4,34.53,21.84,20,110.5,87.36,23.14,EMI,Online
ORD-111741,2023-07-31,7,July,Q3,Central,STR-CE-03,CUST-80238,Furniture,Sofa,SKU-SOF-001,17,39405.71,27544.91,0,669897.07,468263.47,201633.6,Debit Card,App
ORD-111742,2023-05-20,5,May,Q2,East,STR-EA-04,CUST-99856,Clothing,Footwear,SKU-FTW-001,19,3092.4,1956.0,0,58755.6,37164.0,21591.6,Cash,Online
ORD-111743,2023-05-25,5,May,Q2,Central,STR-CE-09,CUST-47447,Sports,Swimming,SKU-SWM-002,20,6979.06,4698.0,5,132602.14,93960.0,38642.14,EMI,Online
ORD-111744,2023-11-05,11,November,Q4,East,STR-EA-07,CUST-40417,Sports,Cricket,SKU-CRI-001,12,7221.16,4875.76,0,86653.92,58509.12,28144.8,Debit Card,In-Store
ORD-111745,2023-11-05,11,November,Q4,West,STR-WE-05,CUST-94227,Clothing,Kids Wear,SKU-KDW-001,14,3207.77,1798.57,0,44908.78,25179.98,19728.8,Debit Card,Online
ORD-111746,2023-11-22,11,November,Q4,East,STR-EA-08,CUST-26163,Furniture,Bed,SKU-BED-002,16,42966.75,20613.81,5,653094.6,329820.96,323273.64,Cash,Online
ORD-111747,2023-02-10,2,February,Q1,West,STR-WE-06,CUST-60082,Groceries,Staples,SKU-STP-001,6,269.88,137.88,15,1376.39,827.28,549.11,Debit Card,In-Store
ORD-111748,2023-04-02,4,April,Q2,East,STR-EA-08,CUST-34530,Clothing,Accessories,SKU-ACC-001,18,1244.21,719.33,0,22395.78,12947.94,9447.84,EMI,In-Store
ORD-111749,2023-07-24,7,July,Q3,North,STR-NO-02,CUST-42723,Electronics,Tablet,SKU-TAB-002,17,40388.7,30970.56,20,549286.32,526499.52,22786.8,UPI,In-Store
ORD-111750,2023-02-24,2,February,Q1,North,STR-NO-08,CUST-39070,Sports,Fitness,SKU-FIT-002,8,729.55,371.45,10,5252.76,2971.6,2281.16,Debit Card,In-Store
ORD-111751,2023-01-21,1,January,Q1,North,STR-NO-01,CUST-79732,Beauty,Skincare,SKU-SKN-003,9,924.54,591.67,0,8320.86,5325.03,2995.83,UPI,App
ORD-111752,2023-07-05,7,July,Q3,East,STR-EA-02,CUST-22790,Beauty,Personal Care,SKU-PRC-001,13,2879.29,2242.41,0,37430.77,29151.33,8279.44,EMI,In-Store
ORD-111753,2023-02-22,2,February,Q1,West,STR-WE-08,CUST-60656,Furniture,Wardrobe,SKU-WRD-001,2,12726.93,7847.48,20,20363.09,15694.96,4668.13,EMI,Online
ORD-111754,2023-07-12,7,July,Q3,South,STR-SO-06,CUST-93947,Beauty,Perfume,SKU-PRF-002,2,1577.72,1073.57,10,2839.9,2147.14,692.76,UPI,In-Store
ORD-111755,2023-02-16,2,February,Q1,West,STR-WE-03,CUST-63704,Clothing,Footwear,SKU-FTW-001,19,1331.05,613.84,20,20231.96,11662.96,8569.0,Debit Card,Online
ORD-111756,2023-06-04,6,June,Q2,North,STR-NO-07,CUST-47811,Beauty,Perfume,SKU-PRF-002,3,2325.95,1324.51,15,5931.17,3973.53,1957.64,Debit Card,Online
ORD-111757,2023-06-23,6,June,Q2,East,STR-EA-06,CUST-31309,Groceries,Fresh Produce,SKU-FRP-001,11,311.36,222.99,5,3253.71,2452.89,800.82,EMI,In-Store
ORD-111758,2023-08-04,8,August,Q3,South,STR-SO-07,CUST-99821,Sports,Swimming,SKU-SWM-002,7,5504.82,4184.67,0,38533.74,29292.69,9241.05,EMI,In-Store
ORD-111759,2023-11-21,11,November,Q4,West,STR-WE-01,CUST-38128,Electronics,Mobile,SKU-MOB-003,2,73621.89,66296.46,0,147243.78,132592.92,14650.86,UPI,Online
ORD-111760,2023-10-17,10,October,Q4,South,STR-SO-02,CUST-43898,Clothing,Footwear,SKU-FTW-002,11,448.97,263.32,15,4197.87,2896.52,1301.35,Cash,App
ORD-111761,2023-01-21,1,January,Q1,North,STR-NO-08,CUST-80007,Groceries,Beverages,SKU-BEV-003,7,43.82,20.08,15,260.73,140.56,120.17,Debit Card,App
ORD-111762,2023-07-17,7,July,Q3,North,STR-NO-04,CUST-37730,Furniture,Chair,SKU-CHR-002,8,7381.77,4979.22,10,53148.74,39833.76,13314.98,EMI,App
ORD-111763,2023-03-04,3,March,Q1,East,STR-EA-08,CUST-72811,Sports,Football,SKU-FOT-002,19,3382.92,1576.04,5,61061.71,29944.76,31116.95,UPI,Online
ORD-111764,2023-01-14,1,January,Q1,South,STR-SO-10,CUST-33051,Sports,Fitness,SKU-FIT-003,4,6936.84,4124.27,10,24972.62,16497.08,8475.54,Credit Card,Online
ORD-111765,2023-09-30,9,September,Q3,Central,STR-CE-10,CUST-21840,Furniture,Sofa,SKU-SOF-001,19,3553.17,2740.96,0,67510.23,52078.24,15431.99,UPI,In-Store
ORD-111766,2023-09-09,9,September,Q3,West,STR-WE-02,CUST-39692,Groceries,Dairy,SKU-DAI-001,20,401.11,316.52,0,8022.2,6330.4,1691.8,UPI,Online
ORD-111767,2023-03-28,3,March,Q1,North,STR-NO-02,CUST-14104,Groceries,Dairy,SKU-DAI-001,16,444.28,271.42,0,7108.48,4342.72,2765.76,Debit Card,In-Store
ORD-111768,2023-12-23,12,December,Q4,North,STR-NO-07,CUST-78561,Clothing,Footwear,SKU-FTW-002,19,1279.98,739.95,5,23103.64,14059.05,9044.59,UPI,In-Store
ORD-111769,2023-07-13,7,July,Q3,Central,STR-CE-01,CUST-89295,Beauty,Personal Care,SKU-PRC-001,16,206.83,159.42,20,2647.42,2550.72,96.7,Debit Card,In-Store
ORD-111770,2023-10-27,10,October,Q4,West,STR-WE-07,CUST-86676,Electronics,Tablet,SKU-TAB-001,9,45064.22,31845.65,0,405577.98,286610.85,118967.13,UPI,Online
ORD-111771,2023-05-17,5,May,Q2,East,STR-EA-02,CUST-15839,Clothing,Women Wear,SKU-WMW-002,19,3416.4,1564.59,15,55174.86,29727.21,25447.65,Cash,App
ORD-111772,2023-10-08,10,October,Q4,South,STR-SO-02,CUST-87564,Clothing,Kids Wear,SKU-KDW-002,4,406.22,210.52,10,1462.39,842.08,620.31,UPI,App
ORD-111773,2023-01-07,1,January,Q1,North,STR-NO-09,CUST-15851,Furniture,Bed,SKU-BED-002,11,13617.33,7220.4,0,149790.63,79424.4,70366.23,Debit Card,App
ORD-111774,2023-06-20,6,June,Q2,West,STR-WE-04,CUST-16208,Beauty,Skincare,SKU-SKN-001,11,1203.3,652.88,0,13236.3,7181.68,6054.62,Debit Card,App
ORD-111775,2023-10-17,10,October,Q4,South,STR-SO-08,CUST-38969,Groceries,Beverages,SKU-BEV-002,10,418.6,242.08,5,3976.7,2420.8,1555.9,Debit Card,In-Store
ORD-111776,2023-03-11,3,March,Q1,East,STR-EA-07,CUST-69365,Furniture,Chair,SKU-CHR-001,10,26189.01,14041.01,20,209512.08,140410.1,69101.98,UPI,In-Store
ORD-111777,2023-05-27,5,May,Q2,South,STR-SO-05,CUST-21141,Sports,Football,SKU-FOT-001,3,4925.44,3506.49,0,14776.32,10519.47,4256.85,Credit Card,Online
ORD-111778,2023-11-28,11,November,Q4,West,STR-WE-04,CUST-93161,Sports,Cricket,SKU-CRI-001,8,2103.85,1009.06,15,14306.18,8072.48,6233.7,Credit Card,App
ORD-111779,2023-03-06,3,March,Q1,West,STR-WE-04,CUST-51530,Beauty,Perfume,SKU-PRF-002,17,1941.98,1393.15,0,33013.66,23683.55,9330.11,Debit Card,Online
ORD-111780,2023-04-09,4,April,Q2,North,STR-NO-10,CUST-11185,Groceries,Dairy,SKU-DAI-002,16,121.08,70.71,20,1549.82,1131.36,418.46,UPI,App
ORD-111781,2023-03-20,3,March,Q1,East,STR-EA-09,CUST-38447,Furniture,Bed,SKU-BED-001,8,28161.09,16506.74,20,180230.98,132053.92,48177.06,Debit Card,Online
ORD-111782,2023-06-06,6,June,Q2,South,STR-SO-08,CUST-78797,Groceries,Snacks,SKU-SNK-002,3,105.67,50.12,15,269.46,150.36,119.1,EMI,Online
ORD-111783,2023-08-25,8,August,Q3,South,STR-SO-01,CUST-32225,Clothing,Kids Wear,SKU-KDW-002,16,4158.62,3101.36,0,66537.92,49621.76,16916.16,Debit Card,In-Store
ORD-111784,2023-11-28,11,November,Q4,North,STR-NO-09,CUST-56449,Electronics,Tablet,SKU-TAB-001,3,49104.97,22145.81,0,147314.91,66437.43,80877.48,EMI,App
ORD-111785,2023-10-22,10,October,Q4,Central,STR-CE-08,CUST-28470,Clothing,Kids Wear,SKU-KDW-001,4,710.83,382.38,15,2416.82,1529.52,887.3,Credit Card,In-Store
ORD-111786,2023-04-17,4,April,Q2,South,STR-SO-01,CUST-16264,Sports,Badminton,SKU-BAD-001,9,2589.13,1481.12,15,19806.84,13330.08,6476.76,EMI,App
ORD-111787,2023-03-31,3,March,Q1,Central,STR-CE-07,CUST-32954,Groceries,Beverages,SKU-BEV-002,9,345.2,241.49,0,3106.8,2173.41,933.39,Cash,Online
ORD-111788,2023-03-28,3,March,Q1,East,STR-EA-01,CUST-88571,Groceries,Staples,SKU-STP-002,15,278.25,180.17,0,4173.75,2702.55,1471.2,UPI,Online
ORD-111789,2023-05-24,5,May,Q2,North,STR-NO-05,CUST-81235,Clothing,Men Wear,SKU-MNW-002,18,2333.41,1073.04,20,33601.1,19314.72,14286.38,EMI,In-Store
ORD-111790,2023-07-04,7,July,Q3,West,STR-WE-05,CUST-81995,Clothing,Women Wear,SKU-WMW-003,19,1783.5,1344.07,0,33886.5,25537.33,8349.17,UPI,In-Store
ORD-111791,2023-06-08,6,June,Q2,North,STR-NO-08,CUST-86874,Beauty,Perfume,SKU-PRF-001,16,170.46,85.05,0,2727.36,1360.8,1366.56,Debit Card,App
ORD-111792,2023-02-18,2,February,Q1,South,STR-SO-10,CUST-36338,Groceries,Beverages,SKU-BEV-003,9,310.5,167.64,5,2654.78,1508.76,1146.02,Debit Card,In-Store
ORD-111793,2023-07-13,7,July,Q3,Central,STR-CE-04,CUST-38890,Sports,Fitness,SKU-FIT-001,2,3157.33,2510.13,10,5683.19,5020.26,662.93,Debit Card,App
ORD-111794,2023-12-14,12,December,Q4,East,STR-EA-02,CUST-69089,Beauty,Skincare,SKU-SKN-002,18,825.64,391.22,15,12632.29,7041.96,5590.33,EMI,In-Store
ORD-111795,2023-11-15,11,November,Q4,South,STR-SO-08,CUST-49531,Groceries,Staples,SKU-STP-002,5,366.95,249.9,5,1743.01,1249.5,493.51,UPI,Online
ORD-111796,2023-05-29,5,May,Q2,Central,STR-CE-03,CUST-50769,Sports,Swimming,SKU-SWM-001,7,2577.41,1432.87,5,17139.78,10030.09,7109.69,Debit Card,App
ORD-111797,2023-05-04,5,May,Q2,South,STR-SO-02,CUST-93530,Furniture,Bed,SKU-BED-001,15,21024.26,14122.99,10,283827.51,211844.85,71982.66,EMI,In-Store
ORD-111798,2023-10-31,10,October,Q4,South,STR-SO-04,CUST-53519,Sports,Fitness,SKU-FIT-001,10,7483.14,4244.07,5,71089.83,42440.7,28649.13,Debit Card,Online
ORD-111799,2023-11-29,11,November,Q4,North,STR-NO-04,CUST-85279,Sports,Badminton,SKU-BAD-001,6,3987.06,1939.99,10,21530.12,11639.94,9890.18,Debit Card,Online
ORD-111800,2023-07-14,7,July,Q3,East,STR-EA-07,CUST-75236,Beauty,Haircare,SKU-HRC-001,15,1099.29,719.0,0,16489.35,10785.0,5704.35,Cash,In-Store
ORD-111801,2023-11-06,11,November,Q4,East,STR-EA-10,CUST-73297,Electronics,Mobile,SKU-MOB-002,17,50691.92,31675.72,0,861762.64,538487.24,323275.4,EMI,Online
ORD-111802,2023-12-13,12,December,Q4,North,STR-NO-07,CUST-73715,Beauty,Personal Care,SKU-PRC-001,8,1591.53,1001.58,10,11459.02,8012.64,3446.38,UPI,In-Store
ORD-111803,2023-09-11,9,September,Q3,North,STR-NO-02,CUST-68466,Clothing,Footwear,SKU-FTW-001,14,493.25,391.09,0,6905.5,5475.26,1430.24,EMI,App
ORD-111804,2023-01-23,1,January,Q1,Central,STR-CE-05,CUST-21310,Clothing,Footwear,SKU-FTW-001,3,897.85,468.98,0,2693.55,1406.94,1286.61,UPI,Online
ORD-111805,2023-03-08,3,March,Q1,West,STR-WE-06,CUST-21031,Sports,Swimming,SKU-SWM-001,19,5580.81,3985.24,0,106035.39,75719.56,30315.83,UPI,Online
ORD-111806,2023-06-04,6,June,Q2,East,STR-EA-08,CUST-45787,Beauty,Makeup,SKU-MKP-003,4,2816.0,1864.6,0,11264.0,7458.4,3805.6,UPI,In-Store
ORD-111807,2023-10-19,10,October,Q4,South,STR-SO-08,CUST-19902,Sports,Cricket,SKU-CRI-002,1,5319.02,3131.18,0,5319.02,3131.18,2187.84,Cash,Online
ORD-111808,2023-05-27,5,May,Q2,West,STR-WE-05,CUST-21974,Beauty,Makeup,SKU-MKP-001,12,2413.14,1648.31,0,28957.68,19779.72,9177.96,Cash,Online
ORD-111809,2023-01-06,1,January,Q1,South,STR-SO-07,CUST-51796,Furniture,Bed,SKU-BED-001,6,9578.11,6010.32,10,51721.79,36061.92,15659.87,UPI,In-Store
ORD-111810,2023-03-29,3,March,Q1,Central,STR-CE-08,CUST-15939,Furniture,Sofa,SKU-SOF-002,15,22383.75,12983.77,0,335756.25,194756.55,140999.7,Credit Card,App
ORD-111811,2023-04-05,4,April,Q2,North,STR-NO-04,CUST-27522,Electronics,Mobile,SKU-MOB-001,17,66125.11,45525.76,20,899301.5,773937.92,125363.58,Debit Card,App
ORD-111812,2023-09-18,9,September,Q3,East,STR-EA-04,CUST-10599,Electronics,Laptop,SKU-LAP-001,4,30431.82,23991.56,0,121727.28,95966.24,25761.04,UPI,App
ORD-111813,2023-12-26,12,December,Q4,East,STR-EA-02,CUST-46592,Beauty,Haircare,SKU-HRC-001,15,1504.27,1061.24,5,21435.85,15918.6,5517.25,Cash,In-Store
ORD-111814,2023-06-03,6,June,Q2,East,STR-EA-02,CUST-25960,Beauty,Perfume,SKU-PRF-001,7,545.52,250.15,10,3436.78,1751.05,1685.73,Cash,App
ORD-111815,2023-07-03,7,July,Q3,South,STR-SO-07,CUST-40151,Groceries,Fresh Produce,SKU-FRP-002,9,152.22,110.63,0,1369.98,995.67,374.31,EMI,In-Store
ORD-111816,2023-11-20,11,November,Q4,West,STR-WE-04,CUST-79280,Groceries,Dairy,SKU-DAI-001,4,227.6,113.39,5,864.88,453.56,411.32,Credit Card,App
ORD-111817,2023-01-31,1,January,Q1,Central,STR-CE-04,CUST-66106,Furniture,Bed,SKU-BED-002,20,15244.85,7769.09,5,289652.15,155381.8,134270.35,Cash,In-Store
ORD-111818,2023-08-30,8,August,Q3,North,STR-NO-02,CUST-65524,Sports,Swimming,SKU-SWM-002,5,6688.64,4785.59,5,31771.04,23927.95,7843.09,UPI,Online
ORD-111819,2023-10-12,10,October,Q4,South,STR-SO-07,CUST-86132,Beauty,Makeup,SKU-MKP-001,8,1904.53,1012.32,15,12950.8,8098.56,4852.24,UPI,Online
ORD-111820,2023-09-29,9,September,Q3,South,STR-SO-07,CUST-73465,Electronics,Laptop,SKU-LAP-001,10,55263.13,43107.65,0,552631.3,431076.5,121554.8,UPI,App
ORD-111821,2023-11-26,11,November,Q4,East,STR-EA-03,CUST-85100,Sports,Football,SKU-FOT-002,4,937.52,430.18,20,3000.06,1720.72,1279.34,Credit Card,App
ORD-111822,2023-09-13,9,September,Q3,West,STR-WE-01,CUST-20432,Beauty,Personal Care,SKU-PRC-001,17,1877.3,1298.72,0,31914.1,22078.24,9835.86,EMI,In-Store
ORD-111823,2023-05-29,5,May,Q2,North,STR-NO-04,CUST-72636,Groceries,Snacks,SKU-SNK-003,11,433.48,295.94,10,4291.45,3255.34,1036.11,EMI,Online
ORD-111824,2023-02-05,2,February,Q1,South,STR-SO-08,CUST-32369,Furniture,Wardrobe,SKU-WRD-001,15,22575.34,15526.81,15,287835.58,232902.15,54933.43,Debit Card,In-Store
ORD-111825,2023-08-25,8,August,Q3,East,STR-EA-05,CUST-32140,Furniture,Wardrobe,SKU-WRD-001,20,49023.67,32130.14,10,882426.06,642602.8,239823.26,UPI,App
ORD-111826,2023-07-17,7,July,Q3,South,STR-SO-01,CUST-41835,Beauty,Personal Care,SKU-PRC-001,11,1441.0,981.21,20,12680.8,10793.31,1887.49,Cash,In-Store
